User ID,Date/Time,Age,Weight,Height,Tiredness,Calm,Nutrition,Hydration,Performance,Positive Emotion,Negative Emotion,Cluster,PCA1,PCA2,Performance_Status,Emotion_Status,Cluster_Stage
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-20T12:10:00.000Z,56.0,56.0,160.0,64.0,89.0,37.0,55.0,73.0,80.0,20.0,1,-27.01160307643906,7.990184193468476,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-20T13:32:00.000Z,56.0,56.0,160.0,39.0,88.0,26.0,82.0,76.0,82.0,18.0,2,-29.7660726241119,-18.283170589735533,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-20T19:13:00.000Z,56.0,56.0,160.0,23.0,79.0,85.0,76.0,80.0,79.0,21.0,2,-43.09810610355839,-23.696265641043304,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-21T09:55:00.000Z,56.0,56.0,160.0,81.0,83.0,17.0,9.0,75.0,89.8,10.200000000000003,1,-18.34741781798965,33.835736159342154,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-21T13:35:00.000Z,56.0,56.0,160.0,79.0,82.0,91.0,16.0,81.0,85.0,15.0,1,-42.643904824251194,31.549750548585322,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-21T18:58:00.000Z,56.0,56.0,160.0,93.0,63.0,72.0,72.0,70.0,74.5944595336914,28.213708877563477,1,-25.129007366830677,21.075565487382086,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-22T18:56:00.000Z,56.0,56.0,160.0,96.0,71.0,86.0,68.0,73.0,72.0,28.0,1,-32.92985010860768,24.80963895228034,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-23T07:11:00.000Z,56.0,56.0,160.0,58.0,80.0,82.0,75.0,75.0,73.0,27.0,1,-36.87148203865729,-0.8347583171240558,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-23T12:32:00.000Z,56.0,56.0,160.0,79.0,72.0,80.0,34.0,60.0,71.1016845703125,30.68608856201172,1,-17.80306553410732,28.345219781513293,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-23T21:02:00.000Z,56.0,56.0,160.0,96.0,83.0,82.0,84.0,79.0,56.27149963378906,45.56892395019531,1,-27.87025142874758,26.145828797471815,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-24T08:10:00.000Z,56.0,56.0,160.0,39.0,73.0,67.0,72.0,63.0,50.0,50.0,2,-3.3732718369160466,-1.2031063168501817,Normal,0,Normal | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-24T13:49:00.000Z,56.0,56.0,160.0,39.0,78.0,84.0,74.0,73.0,80.5,68.0,1,-19.705751081348126,-2.58134946121033,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-24T19:00:00.000Z,56.0,56.0,160.0,86.0,81.0,84.0,16.0,80.0,80.0,87.0,1,-5.544341842510249,55.37052224569503,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-25T09:25:00.000Z,56.0,56.0,160.0,80.0,70.0,66.0,65.0,61.0,73.11768341064453,39.684329986572266,1,-15.322611272290317,18.188733260429867,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-25T16:44:00.000Z,56.0,56.0,160.0,75.0,82.0,83.0,20.0,68.0,25.0,75.0,0,15.270729482710138,53.42897279419863,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-25T18:31:00.000Z,56.0,56.0,160.0,72.0,76.0,91.0,69.0,69.0,19.0,81.0,0,10.548315332787269,33.94035313416669,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-26T09:58:00.000Z,56.0,56.0,160.0,65.0,80.0,68.0,88.0,71.0,80.33333333333333,19.66666666666667,1,-39.69778522662577,-6.003957487498667,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-26T17:06:00.000Z,56.0,56.0,160.0,76.0,81.0,82.0,79.0,77.0,76.66666666666667,23.33333333333333,1,-42.67602581605651,6.516449109184997,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-26T18:38:00.000Z,56.0,56.0,160.0,86.0,89.0,35.0,27.0,76.0,44.0,56.0,1,7.800726619256594,49.79638087268088,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-27T08:37:00.000Z,56.0,56.0,160.0,81.0,78.0,75.0,66.0,74.0,60.368011474609375,43.598052978515625,1,-19.90175867356369,23.323878239303816,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-27T12:50:00.000Z,56.0,56.0,160.0,72.0,83.0,65.0,83.0,71.0,76.33333333333333,23.66666666666667,1,-35.90358399967839,1.9559778755169006,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-27T19:39:00.000Z,56.0,56.0,160.0,75.0,80.0,82.0,80.0,72.0,81.0,19.0,1,-44.29475906685798,2.8158942844672126,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-28T08:49:00.000Z,56.0,56.0,160.0,75.0,82.0,12.0,33.0,69.0,50.0,50.0,1,15.467315266326565,37.766678875264326,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-28T17:54:00.000Z,56.0,56.0,160.0,71.0,34.0,76.0,76.0,76.0,21.0,79.0,0,28.710738490428206,32.751737261634894,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-28T20:25:00.000Z,56.0,56.0,160.0,68.0,85.0,83.0,78.0,85.0,78.0,22.0,1,-48.25085526499706,2.639699182383744,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-29T08:17:00.000Z,56.0,56.0,160.0,74.0,69.0,69.0,70.0,65.0,78.0,22.0,1,-27.939532109688116,7.575436771734342,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-29T14:24:00.000Z,56.0,56.0,160.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0,21.064660416579528,14.011133450663717,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-29T21:17:00.000Z,56.0,56.0,160.0,73.0,61.0,83.0,67.0,69.0,78.71581268310547,23.393497467041016,1,-29.690055358988303,9.208985202848993,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-30T08:30:00.000Z,56.0,56.0,160.0,90.0,74.0,69.0,76.0,79.0,75.0,25.0,1,-34.4172548549282,17.57631472477442,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-30T12:17:00.000Z,56.0,56.0,160.0,50.0,87.0,82.0,76.0,71.0,74.0,26.0,1,-39.24529526234571,-7.308098939788614,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-30T18:18:00.000Z,56.0,56.0,160.0,65.0,75.0,81.0,71.0,66.0,75.0,25.0,1,-32.327797292335006,2.9423463558928518,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-31T08:15:00.000Z,56.0,56.0,160.0,81.0,74.0,71.0,27.0,50.0,23.0,77.0,0,29.446401667480508,52.80239199722362,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-31T12:54:00.000Z,56.0,56.0,160.0,70.0,89.0,29.0,27.0,77.0,81.5,18.5,1,-21.789935055808783,23.414488526605766,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-31T19:27:00.000Z,56.0,56.0,160.0,72.0,87.0,76.0,79.0,77.0,76.0,24.0,1,-42.52855295232894,4.313674777323595,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-01T08:09:00.000Z,56.0,56.0,160.0,69.0,75.0,63.0,38.0,66.0,67.0,33.0,1,-13.094519231509139,23.291465285803042,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-01T14:47:00.000Z,56.0,56.0,160.0,69.0,79.0,66.0,71.0,70.0,73.5,26.5,1,-29.25808596589721,6.632789947531947,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-01T18:33:00.000Z,56.0,56.0,160.0,65.0,76.0,85.0,24.0,65.0,75.0,25.0,1,-24.669695755097507,22.62848754990479,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-02T08:09:00.000Z,56.0,56.0,160.0,89.0,92.0,59.0,20.0,50.0,68.61810302734375,41.11319351196289,1,-7.88102690859985,41.269119166497504,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-02T13:27:00.000Z,56.0,56.0,160.0,82.0,85.0,67.0,68.0,82.0,78.0,22.0,1,-40.327769537603174,14.882670353403388,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-02T19:07:00.000Z,56.0,56.0,160.0,68.0,81.0,92.0,68.0,75.0,73.33333333333333,26.66666666666667,1,-40.08887473301776,7.589268419082924,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-03T09:12:00.000Z,56.0,56.0,160.0,64.0,87.0,61.0,36.0,86.0,87.5,12.5,1,-41.71962998386286,14.192275774633888,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-03T12:54:00.000Z,56.0,56.0,160.0,20.0,78.0,85.0,82.0,83.0,76.5,23.5,2,-42.636533953976055,-26.34662934640776,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-03T19:18:00.000Z,56.0,56.0,160.0,66.0,83.0,84.0,67.0,74.0,77.0,23.0,1,-40.71485296830234,5.053264959635346,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-04T07:09:00.000Z,56.0,56.0,160.0,67.0,72.0,54.0,41.0,71.0,77.0,23.0,1,-19.48688205863172,17.2770435149153,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-04T14:38:00.000Z,56.0,56.0,160.0,34.0,84.0,84.0,85.0,74.0,76.5,23.5,2,-42.8906268522677,-21.058337287895327,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-04T18:43:00.000Z,56.0,56.0,160.0,75.0,85.0,31.0,35.0,67.0,90.0,10.0,1,-26.144462935885116,17.68338264027562,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-05T08:59:00.000Z,56.0,56.0,160.0,69.0,45.0,72.0,37.0,61.0,37.0,63.0,0,24.59863405548392,38.08491213928253,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-05T12:30:00.000Z,56.0,56.0,160.0,77.0,28.0,22.0,75.0,70.0,26.0,74.0,0,47.72741233166954,34.71028379872148,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-05T18:37:00.000Z,56.0,56.0,160.0,69.0,77.0,29.0,36.0,64.0,70.0,69.0,1,13.664244945185963,33.09647219417349,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-06T07:47:00.000Z,56.0,56.0,160.0,73.0,69.0,64.0,43.0,63.0,50.0,50.0,1,3.6328460155201867,31.169487857593808,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-06T12:31:00.000Z,56.0,56.0,160.0,73.0,73.0,75.0,69.0,67.0,59.82928466796875,41.68014907836914,1,-16.083363493688978,16.19741191584819,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-06T18:32:00.000Z,56.0,56.0,160.0,87.0,82.0,71.0,76.0,70.0,28.0,72.0,1,4.7602221520054115,35.77405143438681,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-07T10:06:00.000Z,56.0,56.0,160.0,61.0,70.0,69.0,70.0,64.0,75.0,25.0,1,-24.92641561554862,1.1865315675483643,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-07T14:07:00.000Z,56.0,56.0,160.0,41.0,72.0,32.0,69.0,66.0,30.0,70.0,0,25.559196455639096,11.573826831823212,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-07T19:37:00.000Z,56.0,56.0,160.0,72.0,73.0,69.0,40.0,66.0,30.0,70.0,0,16.747996685829975,41.25820871212443,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-08T07:49:00.000Z,56.0,56.0,160.0,87.0,57.0,60.0,62.0,61.0,69.0,31.0,1,-9.444478133381523,22.83771566662874,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-08T13:12:00.000Z,56.0,56.0,160.0,33.0,76.0,63.0,69.0,71.0,75.0,25.0,2,-26.654939680394392,-13.853322289188782,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-08T20:30:00.000Z,56.0,56.0,160.0,46.0,75.0,23.0,64.0,67.0,72.0,28.0,1,-8.063444839937532,-2.610291709073927,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-09T07:40:00.000Z,56.0,56.0,160.0,85.0,64.0,24.0,28.0,57.0,58.687591552734375,44.302921295166016,1,18.05966532401863,41.35052372899268,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-09T12:31:00.000Z,56.0,56.0,160.0,59.0,80.0,82.0,72.0,78.0,77.0,23.0,1,-40.8114651553619,-0.38030202156490844,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-09T19:41:00.000Z,56.0,56.0,160.0,33.0,76.0,81.0,70.0,66.0,27.0,73.0,0,9.663207108391184,6.82037407648518,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-10T08:56:00.000Z,56.0,56.0,160.0,34.0,71.0,85.0,71.0,75.0,78.0,22.0,2,-36.41812716628934,-15.061432092694112,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-10T13:10:00.000Z,56.0,56.0,160.0,76.0,68.0,77.0,70.0,80.0,81.5,18.5,1,-38.66791842979265,9.253841241912859,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-10T19:38:00.000Z,56.0,56.0,160.0,36.0,75.0,90.0,76.0,77.0,54.098880767822266,47.927024841308594,2,-20.39261263121203,-4.441012015355078,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-11T07:51:00.000Z,56.0,56.0,160.0,60.0,40.0,64.0,37.0,59.0,30.0,70.0,0,36.60608124348812,36.1505603896317,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-11T13:04:00.000Z,56.0,56.0,160.0,76.0,78.0,70.0,71.0,81.0,86.0,14.0,1,-45.0626028580198,6.549799943088239,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-11T18:47:00.000Z,56.0,56.0,160.0,28.0,77.0,89.0,69.0,79.0,79.0,21.0,2,-42.082352756614014,-17.933671958064792,Normal,1,Normal | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-12T08:27:00.000Z,56.0,56.0,160.0,79.0,73.0,79.0,73.0,73.0,69.0,31.0,1,-29.11473412218588,14.190141972696836,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-12T12:55:00.000Z,56.0,56.0,160.0,74.0,33.0,76.0,41.0,72.0,59.8485107421875,43.162109375,1,5.480303335030456,31.66482814229459,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-12T19:04:00.000Z,56.0,56.0,160.0,77.0,37.0,89.0,76.0,23.0,29.0,71.0,0,34.78147458072914,24.33836705304257,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-13T08:53:00.000Z,56.0,56.0,160.0,86.0,39.0,69.0,34.0,68.0,57.993507385253906,44.73733139038086,1,8.979761120295755,41.661592704413955,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-13T12:40:00.000Z,56.0,56.0,160.0,24.0,74.0,67.0,35.0,72.0,59.0,41.0,1,-6.898602749554954,2.8909643455507776,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-13T18:44:00.000Z,56.0,56.0,160.0,72.0,85.0,69.0,78.0,75.0,73.5,26.5,1,-36.203551535237565,5.81359432105895,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-14T10:23:00.000Z,56.0,56.0,160.0,69.0,28.0,68.0,35.0,67.0,29.0,71.0,0,38.53645755663298,44.3901690052364,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-14T12:36:00.000Z,56.0,56.0,160.0,81.0,65.0,79.0,27.0,72.0,27.5,72.5,0,18.97911277984999,54.268759663595475,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-14T18:33:00.000Z,56.0,56.0,160.0,75.0,72.0,87.0,70.0,77.0,56.518375396728516,45.25410079956055,1,-20.671757977131733,19.852641000416106,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-15T07:47:00.000Z,56.0,56.0,160.0,69.0,33.0,72.0,36.0,66.0,57.993507385253906,44.73733139038086,0,11.630068652009662,30.837981550823912,Underperforming,1,Underperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-15T12:41:00.000Z,56.0,56.0,160.0,80.0,30.0,31.0,74.0,67.0,77.0,23.0,1,1.4303615406081605,12.647112646358792,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-15T18:36:00.000Z,56.0,56.0,160.0,79.0,86.0,77.0,38.0,74.0,75.0,25.0,1,-32.846131578629624,25.846125437446055,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-16T07:51:00.000Z,56.0,56.0,160.0,93.0,27.0,65.0,20.0,72.0,27.0,73.0,0,41.838327068851896,66.51175326011564,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-16T14:10:00.000Z,56.0,56.0,160.0,82.0,81.0,85.0,75.0,77.0,78.0,22.0,1,-44.31619934225323,11.043975770972722,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-16T19:14:00.000Z,56.0,56.0,160.0,85.0,74.0,82.0,73.0,72.0,17.0,83.0,0,13.838228813069982,41.4406204232883,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-17T08:37:00.000Z,56.0,56.0,160.0,71.0,31.0,70.0,66.0,67.0,65.0,69.0,0,14.936386512781446,24.43806472955273,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-17T12:57:00.000Z,56.0,56.0,160.0,77.0,68.0,63.0,38.0,86.0,75.0,89.0,1,4.288861796155629,44.1861566613738,Overperforming,0,Overperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-17T19:28:00.000Z,56.0,56.0,160.0,75.0,66.0,86.0,76.0,74.0,24.0,76.0,0,9.148503026180379,31.711592777976225,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-18T07:25:00.000Z,56.0,56.0,160.0,100.0,21.0,68.0,32.0,66.0,60.368011474609375,43.598052978515625,0,16.3134098285272,50.47051568710228,Underperforming,1,Underperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-18T12:35:00.000Z,56.0,56.0,160.0,100.0,70.0,20.0,23.0,79.0,53.990882873535156,53.24150466918945,1,15.17336629638433,58.53096691408925,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-18T19:04:00.000Z,56.0,56.0,160.0,87.0,57.0,79.0,39.0,74.0,60.368011474609375,43.598052978515625,1,-7.022207768960911,39.20739365511716,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-19T08:55:00.000Z,56.0,56.0,160.0,86.0,48.0,70.0,78.0,68.0,21.0,79.0,0,26.439062669009537,38.90452738356425,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-19T12:32:00.000Z,56.0,56.0,160.0,78.0,64.0,81.0,71.0,76.0,69.0,31.0,1,-26.47224588914132,15.291527491449653,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-19T19:51:00.000Z,56.0,56.0,160.0,65.0,76.0,71.0,70.0,68.0,71.58059692382812,30.082658767700195,1,-26.198184148787206,5.801764296361682,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-20T07:30:00.000Z,56.0,56.0,160.0,80.0,58.0,63.0,19.0,65.0,33.0,67.0,0,26.967613170003922,54.11931942784054,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-20T15:31:00.000Z,56.0,56.0,160.0,85.0,62.0,81.0,62.0,66.0,68.0,32.0,1,-19.712052529027616,22.26813000034928,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-20T19:17:00.000Z,56.0,56.0,160.0,85.0,76.0,94.0,69.0,68.0,77.87298583984375,22.785234451293945,1,-40.54551903252903,14.315481548953663,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-21T08:47:00.000Z,56.0,56.0,160.0,65.0,30.0,67.0,67.0,65.0,28.0,72.0,0,33.52361942564651,28.562459135041884,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-21T12:50:00.000Z,56.0,56.0,160.0,25.0,82.0,19.0,30.0,82.0,77.0,23.0,1,-11.928553858114654,-0.7665278707771819,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-21T20:27:00.000Z,56.0,56.0,160.0,62.0,69.0,83.0,73.0,68.0,79.77609252929688,21.323379516601562,1,-34.92386221617916,-1.0290515252848138,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-22T08:24:00.000Z,56.0,56.0,160.0,67.0,35.0,66.0,38.0,61.0,69.0,64.5,0,18.652319204260706,31.008746036064828,Underperforming,1,Underperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-22T14:16:00.000Z,56.0,56.0,160.0,72.0,77.0,64.0,64.0,68.0,68.59780883789062,33.97499465942383,1,-20.414618160581256,14.11802940652231,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-22T20:19:00.000Z,56.0,56.0,160.0,62.0,22.0,67.0,67.0,66.0,1.0,99.0,0,59.831735551228164,39.802642243150814,Underperforming,0,Underperforming | 0
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-23T08:24:00.000Z,56.0,56.0,160.0,93.0,68.0,62.0,82.0,71.0,79.0,21.0,1,-31.206765053898224,14.15432277528041,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-23T14:05:00.000Z,56.0,56.0,160.0,77.0,78.0,19.0,19.0,72.0,69.5,30.5,1,-0.2294146668209862,36.38596763687851,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-23T19:19:00.000Z,56.0,56.0,160.0,81.0,66.0,79.0,69.0,80.0,68.0,32.0,1,-26.98087494153434,18.88363022999964,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-24T08:18:00.000Z,56.0,56.0,160.0,83.0,69.0,66.0,64.0,67.0,76.0,24.0,1,-25.12952012242583,16.640855080083053,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-24T14:48:00.000Z,56.0,56.0,160.0,69.0,80.0,95.0,18.0,66.0,84.0,16.0,1,-36.89848860878118,23.136243157549785,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-24T20:31:00.000Z,56.0,56.0,160.0,81.0,70.0,95.0,79.0,80.0,71.58059692382812,30.082658767700195,1,-38.488307528371394,12.94763333600564,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-25T07:04:00.000Z,56.0,56.0,160.0,74.0,72.0,71.0,59.0,68.0,61.67100143432617,42.36894226074219,1,-13.166955125801493,21.098618106950624,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-25T15:42:00.000Z,56.0,56.0,160.0,71.0,85.0,71.0,73.0,72.0,75.0,25.0,1,-36.08608268212916,6.181496337591653,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-25T21:02:00.000Z,56.0,56.0,160.0,79.0,71.0,80.0,75.0,73.0,71.0,29.0,1,-30.668067227182902,12.495158662201622,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-26T09:34:00.000Z,56.0,56.0,160.0,80.0,71.0,84.0,69.0,69.0,61.0,39.0,1,-20.968678817626113,19.578141948476013,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-26T14:54:00.000Z,56.0,56.0,160.0,73.0,84.0,81.0,68.0,77.0,75.0,25.0,1,-39.97768720314497,10.081985571626916,Overperforming,1,Overperforming | 1
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-26T18:56:00.000Z,56.0,56.0,160.0,73.0,81.0,82.0,70.0,79.0,81.0,19.0,1,-45.21296034685068,6.8842817364538895,Overperforming,1,Overperforming | 1
