User ID,Date/Time,Age,Weight,Height,Tiredness,Calm,Nutrition,Hydration,Performance,Emotion_1,Emotion_2,Emotion_3,Emotion_4,Emotion_5,Cluster,PCA1,PCA2
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-22T18:56:00.000Z,56.0,56.0,160.0,96.0,71.0,86.0,68.0,73.0,7.0,72.0,7.0,7.0,7.0,1,27.285977387938217,33.50378510042977
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-23T07:11:00.000Z,56.0,56.0,160.0,58.0,80.0,82.0,75.0,75.0,6.75,73.0,6.75,6.75,6.75,1,37.08659646471453,20.278438696886287
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-23T12:32:00.000Z,56.0,56.0,160.0,79.0,72.0,80.0,34.0,60.0,0.07295429706573486,0.7192532420158386,0.09553531557321548,0.048228926956653595,0.03341148421168327,0,-41.37559496098109,44.316009879472034
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-23T21:02:00.000Z,56.0,56.0,160.0,96.0,83.0,82.0,84.0,79.0,0.11642767488956451,0.48026329278945923,0.20093010365962982,0.1647244244813919,0.11567296832799911,0,-28.128613000268658,56.161757067889454
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-24T08:10:00.000Z,56.0,56.0,160.0,39.0,73.0,67.0,72.0,63.0,0.0,50.0,50.0,0.0,0.0,1,8.82852980217956,-3.5346234335986484
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-24T13:49:00.000Z,56.0,56.0,160.0,39.0,78.0,84.0,74.0,73.0,0.0,80.5,0.0,0.0,68.0,1,41.821670213011856,5.053561217878293
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-24T19:00:00.000Z,56.0,56.0,160.0,86.0,81.0,84.0,16.0,80.0,0.0,80.0,0.0,0.0,87.0,1,23.93573432534022,30.211475306139775
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-25T09:25:00.000Z,56.0,56.0,160.0,80.0,70.0,66.0,65.0,61.0,0.42555972933769226,0.7481206059455872,0.18129661679267883,0.05091961473226547,0.052469898015260696,0,-38.31583081174934,37.878241805266036
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-25T16:44:00.000Z,56.0,56.0,160.0,75.0,82.0,83.0,20.0,68.0,6.25,6.25,6.25,6.25,75.0,0,-40.363606700143905,35.23165160747595
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-25T18:31:00.000Z,56.0,56.0,160.0,72.0,76.0,91.0,69.0,69.0,4.75,4.75,4.75,4.75,81.0,0,-32.20975298009909,29.566020773284606
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-26T09:58:00.000Z,56.0,56.0,160.0,65.0,80.0,68.0,88.0,71.0,4.916666666666668,80.33333333333333,4.916666666666668,4.916666666666668,4.916666666666668,1,42.33368018502557,16.736449312213637
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-26T17:06:00.000Z,56.0,56.0,160.0,76.0,81.0,82.0,79.0,77.0,5.833333333333332,76.66666666666667,5.833333333333332,5.833333333333332,5.833333333333332,1,39.25119832630662,27.79353140604644
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-26T18:38:00.000Z,56.0,56.0,160.0,86.0,89.0,35.0,27.0,76.0,14.0,44.0,14.0,14.0,14.0,1,-8.60339910233759,29.526063442645686
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-27T08:37:00.000Z,56.0,56.0,160.0,81.0,78.0,75.0,66.0,74.0,0.0850425586104393,0.5240320563316345,0.2207057774066925,0.18507224321365356,0.09845421463251114,0,-32.75249239899011,47.23948565993401
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-27T12:50:00.000Z,56.0,56.0,160.0,72.0,83.0,65.0,83.0,71.0,5.916666666666668,76.33333333333333,5.916666666666668,5.916666666666668,5.916666666666668,1,36.95071589778871,20.378222658388133
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-27T19:39:00.000Z,56.0,56.0,160.0,75.0,80.0,82.0,80.0,72.0,4.75,81.0,4.75,4.75,4.75,1,42.55251098833891,25.09383142594622
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-28T08:49:00.000Z,56.0,56.0,160.0,75.0,82.0,12.0,33.0,69.0,12.5,50.0,12.5,12.5,12.5,1,-7.276871089730179,14.417650180768803
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-28T17:54:00.000Z,56.0,56.0,160.0,71.0,34.0,76.0,76.0,76.0,5.25,5.25,5.25,5.25,79.0,0,-43.07152771532938,14.523568053879004
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-28T20:25:00.000Z,56.0,56.0,160.0,68.0,85.0,83.0,78.0,85.0,5.5,78.0,5.5,5.5,5.5,1,43.95267247867085,28.91172233540599
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-29T08:17:00.000Z,56.0,56.0,160.0,74.0,69.0,69.0,70.0,65.0,5.5,78.0,5.5,5.5,5.5,1,31.662596428485543,17.060221277318384
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-29T14:24:00.000Z,56.0,56.0,160.0,50.0,50.0,50.0,50.0,50.0,12.5,50.0,12.5,12.5,12.5,2,-5.479355771264139,-4.593636911650295
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-29T21:17:00.000Z,56.0,56.0,160.0,73.0,61.0,83.0,67.0,69.0,0.22984470427036285,0.7784101963043213,0.04366758093237877,0.030292458832263947,0.03191111609339714,0,-35.145879651864306,38.98213650569876
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-30T08:30:00.000Z,56.0,56.0,160.0,90.0,74.0,69.0,76.0,79.0,6.25,75.0,6.25,6.25,6.25,1,31.27893727074195,29.204999460975834
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-30T12:17:00.000Z,56.0,56.0,160.0,50.0,87.0,82.0,76.0,71.0,6.5,74.0,6.5,6.5,6.5,1,40.63059548520907,17.732415559587157
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-30T18:18:00.000Z,56.0,56.0,160.0,65.0,75.0,81.0,71.0,66.0,6.25,75.0,6.25,6.25,6.25,1,34.228827748461214,18.506658237745167
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-31T08:15:00.000Z,56.0,56.0,160.0,81.0,74.0,71.0,27.0,50.0,5.75,5.75,5.75,77.0,5.75,0,-47.95180395696274,28.31394583946139
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-31T12:54:00.000Z,56.0,56.0,160.0,70.0,89.0,29.0,27.0,77.0,4.625,81.5,4.625,4.625,4.625,1,27.578954104275425,20.699615975086402
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-07-31T19:27:00.000Z,56.0,56.0,160.0,72.0,87.0,76.0,79.0,77.0,6.0,76.0,6.0,6.0,6.0,1,39.79744462196639,26.667002718320497
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-01T08:09:00.000Z,56.0,56.0,160.0,69.0,75.0,63.0,38.0,66.0,8.25,67.0,8.25,8.25,8.25,1,16.767733520825388,19.622936188458716
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-01T14:47:00.000Z,56.0,56.0,160.0,69.0,79.0,66.0,71.0,70.0,6.625,73.5,6.625,6.625,6.625,1,31.376735198594886,19.23134912313444
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-01T18:33:00.000Z,56.0,56.0,160.0,65.0,76.0,85.0,24.0,65.0,6.25,75.0,6.25,6.25,6.25,1,25.986150176336253,24.291125199065462
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-02T08:09:00.000Z,56.0,56.0,160.0,89.0,92.0,59.0,20.0,50.0,0.19968949258327484,0.6202333569526672,0.15779641270637512,0.12731726467609406,0.06621205061674118,0,-45.37303182277871,47.394532553747645
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-02T13:27:00.000Z,56.0,56.0,160.0,82.0,85.0,67.0,68.0,82.0,5.5,78.0,5.5,5.5,5.5,1,36.77620320049786,30.683844402029088
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-02T19:07:00.000Z,56.0,56.0,160.0,68.0,81.0,92.0,68.0,75.0,6.666666666666668,73.33333333333333,6.666666666666668,6.666666666666668,6.666666666666668,1,36.61173845980446,27.568326745358668
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-03T09:12:00.000Z,56.0,56.0,160.0,64.0,87.0,61.0,36.0,86.0,3.125,87.5,3.125,3.125,3.125,1,42.138500933000955,27.147359663923446
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-03T12:54:00.000Z,56.0,56.0,160.0,20.0,78.0,85.0,82.0,83.0,5.875,76.5,5.875,5.875,5.875,1,48.36966460958544,7.322058633879919
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-03T19:18:00.000Z,56.0,56.0,160.0,66.0,83.0,84.0,67.0,74.0,5.75,77.0,5.75,5.75,5.75,1,39.10763798153975,25.133843552505304
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-04T07:09:00.000Z,56.0,56.0,160.0,67.0,72.0,54.0,41.0,71.0,19.25,19.25,19.25,23.0,19.25,0,-28.366032783709635,19.346911565531137
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-04T14:38:00.000Z,56.0,56.0,160.0,34.0,84.0,84.0,85.0,74.0,5.875,76.5,5.875,5.875,5.875,1,46.98289987350253,10.996062367683002
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-04T18:43:00.000Z,56.0,56.0,160.0,75.0,85.0,31.0,35.0,67.0,2.5,90.0,2.5,2.5,2.5,1,33.97944913719357,17.295706877800693
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-05T08:59:00.000Z,56.0,56.0,160.0,69.0,45.0,72.0,37.0,61.0,9.25,9.25,63.0,9.25,9.25,0,-47.24773673897522,4.900129396472657
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-05T12:30:00.000Z,56.0,56.0,160.0,77.0,28.0,22.0,75.0,70.0,6.5,6.5,74.0,6.5,6.5,0,-56.238181849567354,-11.677579133972
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-05T18:37:00.000Z,56.0,56.0,160.0,69.0,77.0,29.0,36.0,64.0,0.0,70.0,0.0,0.0,69.0,1,9.643526608583386,6.584374880966504
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-06T07:47:00.000Z,56.0,56.0,160.0,73.0,69.0,64.0,43.0,63.0,12.5,50.0,12.5,12.5,12.5,1,-0.5273050152025007,18.719197316913867
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-06T12:31:00.000Z,56.0,56.0,160.0,73.0,73.0,75.0,69.0,67.0,0.09080348908901215,0.5541834831237793,0.14812983572483063,0.1484583616256714,0.12626025080680847,0,-33.43890817803233,39.85871747882219
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-06T18:32:00.000Z,56.0,56.0,160.0,87.0,82.0,71.0,76.0,70.0,7.0,7.0,7.0,72.0,7.0,0,-32.68921016902669,34.48338882166227
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-07T10:06:00.000Z,56.0,56.0,160.0,61.0,70.0,69.0,70.0,64.0,6.25,75.0,6.25,6.25,6.25,1,30.86593634614536,12.022673473744245
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-07T14:07:00.000Z,56.0,56.0,160.0,41.0,72.0,32.0,69.0,66.0,7.5,7.5,70.0,7.5,7.5,0,-37.97642508896406,-10.15369932706352
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-07T19:37:00.000Z,56.0,56.0,160.0,72.0,73.0,69.0,40.0,66.0,0.0,30.0,0.0,0.0,70.0,0,-19.279962501209546,24.365256645946502
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-08T07:49:00.000Z,56.0,56.0,160.0,87.0,57.0,60.0,62.0,61.0,7.75,69.0,7.75,7.75,7.75,1,14.472004083511479,16.229530904918057
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-08T13:12:00.000Z,56.0,56.0,160.0,33.0,76.0,63.0,69.0,71.0,6.25,75.0,6.25,6.25,6.25,1,36.38213451296801,3.9520630890085595
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-08T20:30:00.000Z,56.0,56.0,160.0,46.0,75.0,23.0,64.0,67.0,7.0,72.0,7.0,7.0,7.0,1,22.94990851362222,-1.3295396127469452
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-09T07:40:00.000Z,56.0,56.0,160.0,85.0,64.0,24.0,28.0,57.0,0.06458581238985062,0.5049780011177063,0.1527092605829239,0.2011285275220871,0.08653630316257477,0,-55.936487227391254,30.7491814143716
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-09T12:31:00.000Z,56.0,56.0,160.0,59.0,80.0,82.0,72.0,78.0,5.75,77.0,5.75,5.75,5.75,1,40.54184229821075,21.863339546888362
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-09T19:41:00.000Z,56.0,56.0,160.0,33.0,76.0,81.0,70.0,66.0,6.75,6.75,6.75,6.75,73.0,0,-26.44042732558323,10.450902771217741
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-10T08:56:00.000Z,56.0,56.0,160.0,34.0,71.0,85.0,71.0,75.0,5.5,78.0,5.5,5.5,5.5,1,42.48066552648653,9.023727033504748
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-10T13:10:00.000Z,56.0,56.0,160.0,76.0,68.0,77.0,70.0,80.0,4.625,81.5,4.625,4.625,4.625,1,38.07578441606206,24.45863017794312
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-10T19:38:00.000Z,56.0,56.0,160.0,36.0,75.0,90.0,76.0,77.0,0.05622747540473938,0.49374517798423767,0.08652175217866898,0.24549755454063416,0.13449686765670776,0,-22.128651667667242,32.16849595697762
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-11T07:51:00.000Z,56.0,56.0,160.0,60.0,40.0,64.0,37.0,59.0,7.5,7.5,70.0,7.5,7.5,0,-51.105380500617784,-4.01217863540925
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-11T13:04:00.000Z,56.0,56.0,160.0,76.0,78.0,70.0,71.0,81.0,3.5,86.0,3.5,3.5,3.5,1,44.09720151896096,25.925323879703804
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-11T18:47:00.000Z,56.0,56.0,160.0,28.0,77.0,89.0,69.0,79.0,5.25,79.0,5.25,5.25,5.25,1,46.82995311451904,10.972258220986642
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-12T08:27:00.000Z,56.0,56.0,160.0,79.0,73.0,79.0,73.0,73.0,7.75,69.0,7.75,7.75,7.75,1,27.243204721059683,25.385910062145904
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-12T12:55:00.000Z,56.0,56.0,160.0,74.0,33.0,76.0,41.0,72.0,0.06028302386403084,0.6328686475753784,0.10803766548633575,0.09166967868804932,0.060141757130622864,0,-48.789751403319706,32.990545960049815
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-12T19:04:00.000Z,56.0,56.0,160.0,77.0,37.0,89.0,76.0,23.0,7.25,7.25,7.25,7.25,71.0,0,-46.98063343757867,2.221835786108068
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-13T08:53:00.000Z,56.0,56.0,160.0,86.0,39.0,69.0,34.0,68.0,0.06893542408943176,0.5054224729537964,0.1485910713672638,0.16131603717803955,0.10577134042978287,0,-52.19694099225233,37.24260275265012
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-13T12:40:00.000Z,56.0,56.0,160.0,24.0,74.0,67.0,35.0,72.0,10.25,59.0,10.25,10.25,10.25,1,16.6028939233598,5.252633845799355
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-13T18:44:00.000Z,56.0,56.0,160.0,72.0,85.0,69.0,78.0,75.0,6.625,73.5,6.625,6.625,6.625,1,35.22090046643139,23.9348217133424
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-14T10:23:00.000Z,56.0,56.0,160.0,69.0,28.0,68.0,35.0,67.0,7.25,7.25,71.0,7.25,7.25,0,-54.39771398475333,-0.3946472413163935
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-14T12:36:00.000Z,56.0,56.0,160.0,81.0,65.0,79.0,27.0,72.0,0.0,0.0,71.0,0.0,74.0,0,-56.3425560942375,13.849794412771192
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-14T18:33:00.000Z,56.0,56.0,160.0,75.0,72.0,87.0,70.0,77.0,0.07166429609060287,0.5650883316993713,0.08639615774154663,0.17789117991924286,0.11781711131334305,0,-30.15405463316062,46.5153867812233
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-15T07:47:00.000Z,56.0,56.0,160.0,69.0,33.0,72.0,36.0,66.0,0.06893542408943176,0.5054224729537964,0.1485910713672638,0.16131603717803955,0.10577134042978287,0,-50.78793156092949,28.534139476198703
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-15T12:41:00.000Z,56.0,56.0,160.0,80.0,30.0,31.0,74.0,67.0,5.75,77.0,5.75,5.75,5.75,1,13.799667215000156,-0.9945007304266085
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-15T18:36:00.000Z,56.0,56.0,160.0,79.0,86.0,77.0,38.0,74.0,6.25,75.0,6.25,6.25,6.25,1,29.402360650450987,32.62013054767749
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-16T07:51:00.000Z,56.0,56.0,160.0,93.0,27.0,65.0,20.0,72.0,6.75,6.75,73.0,6.75,6.75,0,-61.34632340384232,10.96122384357393
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-16T14:10:00.000Z,56.0,56.0,160.0,82.0,81.0,85.0,75.0,77.0,5.5,78.0,5.5,5.5,5.5,1,39.3734604230536,31.218673149630597
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-16T19:14:00.000Z,56.0,56.0,160.0,85.0,74.0,82.0,73.0,72.0,0.0,0.0,0.0,83.0,83.0,0,-45.58907237418886,26.85878431708094
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-17T08:37:00.000Z,56.0,56.0,160.0,71.0,31.0,70.0,66.0,67.0,0.0,65.0,69.0,0.0,0.0,2,4.212101798441736,-10.29641017673993
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-17T12:57:00.000Z,56.0,56.0,160.0,77.0,68.0,63.0,38.0,86.0,0.0,75.0,89.0,0.0,0.0,1,16.624110000913305,2.5697541882408768
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-17T19:28:00.000Z,56.0,56.0,160.0,75.0,66.0,86.0,76.0,74.0,6.0,6.0,6.0,6.0,76.0,0,-32.73527577460287,27.35401713663714
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-18T07:25:00.000Z,56.0,56.0,160.0,100.0,21.0,68.0,32.0,66.0,0.0850425586104393,0.5240320563316345,0.2207057774066925,0.18507224321365356,0.09845421463251114,0,-59.953965798027056,36.53411465369527
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-18T12:35:00.000Z,56.0,56.0,160.0,100.0,70.0,20.0,23.0,79.0,0.07132486253976822,0.5678696036338806,0.10148399323225021,0.08159540593624115,0.19241048395633698,0,-54.6219325038648,45.66111771978208
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-18T19:04:00.000Z,56.0,56.0,160.0,87.0,57.0,79.0,39.0,74.0,0.0850425586104393,0.5240320563316345,0.2207057774066925,0.18507224321365356,0.09845421463251114,0,-43.81826640380022,46.96436268787827
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-19T08:55:00.000Z,56.0,56.0,160.0,86.0,48.0,70.0,78.0,68.0,19.75,21.0,19.75,19.75,19.75,0,-26.418261364483186,18.081763846313628
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-19T12:32:00.000Z,56.0,56.0,160.0,78.0,64.0,81.0,71.0,76.0,7.75,69.0,7.75,7.75,7.75,1,25.375327559185664,23.970467379081477
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-19T19:51:00.000Z,56.0,56.0,160.0,65.0,76.0,71.0,70.0,68.0,0.055837709456682205,0.7100124955177307,0.04897773265838623,0.050121501088142395,0.04802940413355827,0,-31.659842466754284,36.95511711551727
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-20T07:30:00.000Z,56.0,56.0,160.0,80.0,58.0,63.0,19.0,65.0,8.25,8.25,8.25,8.25,67.0,0,-49.54734659688384,24.00460258108115
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-20T15:31:00.000Z,56.0,56.0,160.0,85.0,62.0,81.0,62.0,66.0,8.0,68.0,8.0,8.0,8.0,1,19.604328120797334,23.636687347200414
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-20T19:17:00.000Z,56.0,56.0,160.0,85.0,76.0,94.0,69.0,68.0,0.1221829205751419,0.7652513384819031,0.038921598345041275,0.023493442684412003,0.0347231887280941,0,-30.68938315709724,50.29178394643638
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-21T08:47:00.000Z,56.0,56.0,160.0,65.0,30.0,67.0,67.0,65.0,7.0,7.0,72.0,7.0,7.0,0,-47.90353396804101,-5.800306042210994
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-21T12:50:00.000Z,56.0,56.0,160.0,25.0,82.0,19.0,30.0,82.0,5.75,77.0,5.75,5.75,5.75,1,27.607318034459908,0.1269338429548874
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-21T20:27:00.000Z,56.0,56.0,160.0,62.0,69.0,83.0,73.0,68.0,0.08233164995908737,0.7825745940208435,0.029957130551338196,0.027742069214582443,0.037789199501276016,0,-30.4019800810888,36.13280031462344
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-22T08:24:00.000Z,56.0,56.0,160.0,67.0,35.0,66.0,38.0,61.0,0.0,69.0,63.0,0.0,66.0,2,-1.975405706991424,-19.366720956189695
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-22T14:16:00.000Z,56.0,56.0,160.0,72.0,77.0,64.0,64.0,68.0,0.035009823739528656,0.6980935335159302,0.08749327063560486,0.1456088274717331,0.0338851697742939,0,-34.78473126313533,38.98492394133315
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-22T20:19:00.000Z,56.0,56.0,160.0,62.0,22.0,67.0,67.0,66.0,0.25,0.25,0.25,0.25,99.0,0,-55.304746334927614,3.454553638140366
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-23T08:24:00.000Z,56.0,56.0,160.0,93.0,68.0,62.0,82.0,71.0,78.0,79.5,0.0,0.0,0.0,1,39.239093011185105,19.279177047275706
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-23T14:05:00.000Z,56.0,56.0,160.0,77.0,78.0,19.0,19.0,72.0,7.625,69.5,7.625,7.625,7.625,1,8.41203770198635,17.35129824772488
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-23T19:19:00.000Z,56.0,56.0,160.0,81.0,66.0,79.0,69.0,80.0,8.0,68.0,8.0,8.0,8.0,1,24.452899322885514,26.920647023873045
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-24T08:18:00.000Z,56.0,56.0,160.0,83.0,69.0,66.0,64.0,67.0,6.0,76.0,6.0,6.0,6.0,1,27.15216824457056,21.29381133633825
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-24T14:48:00.000Z,56.0,56.0,160.0,69.0,80.0,95.0,18.0,66.0,4.0,84.0,4.0,4.0,4.0,1,35.57089365101224,30.03262999112068
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-24T20:31:00.000Z,56.0,56.0,160.0,81.0,70.0,95.0,79.0,80.0,0.055837709456682205,0.7100124955177307,0.04897773265838623,0.050121501088142395,0.04802940413355827,0,-27.82711865405335,50.24513883154127
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-25T07:04:00.000Z,56.0,56.0,160.0,74.0,72.0,71.0,59.0,68.0,0.05731406807899475,0.5598012208938599,0.18628543615341187,0.17486698925495148,0.0747959315776825,0,-36.31536986475937,40.3942359515078
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-25T15:42:00.000Z,56.0,56.0,160.0,71.0,85.0,71.0,73.0,72.0,6.25,75.0,6.25,6.25,6.25,1,35.67006599808299,23.433434008301653
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-25T21:02:00.000Z,56.0,56.0,160.0,79.0,71.0,80.0,75.0,73.0,7.25,71.0,7.25,7.25,7.25,1,29.11295119298734,24.725112619754974
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-26T09:34:00.000Z,56.0,56.0,160.0,80.0,71.0,84.0,69.0,69.0,9.75,61.0,9.75,9.75,9.75,1,18.611016959676192,25.688960094477572
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-26T14:54:00.000Z,56.0,56.0,160.0,73.0,84.0,81.0,68.0,77.0,6.25,75.0,6.25,6.25,6.25,1,36.660126527144044,28.501565950715175
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-26T18:56:00.000Z,56.0,56.0,160.0,73.0,81.0,82.0,70.0,79.0,4.75,81.0,4.75,4.75,4.75,1,42.279138002267274,28.07068180013563
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-27T08:28:00.000Z,56.0,56.0,160.0,70.0,78.0,77.0,64.0,70.0,0.06893542408943176,0.5054224729537964,0.1485910713672638,0.16131603717803955,0.10577134042978287,0,-31.84369419878624,42.23593512523051
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-27T12:35:00.000Z,56.0,56.0,160.0,64.0,73.0,69.0,66.0,68.0,7.375,70.5,7.375,7.375,7.375,1,26.931177159665395,16.08995309579439
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-27T18:38:00.000Z,56.0,56.0,160.0,76.0,81.0,74.0,86.0,75.0,8.25,67.0,8.25,8.25,8.25,1,29.940764333218326,24.884757215827257
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-28T08:32:00.000Z,56.0,56.0,160.0,73.0,86.0,76.0,83.0,76.0,6.5,74.0,6.5,6.5,6.5,1,38.142349628605544,26.07340255560441
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-28T13:19:00.000Z,56.0,56.0,160.0,40.0,93.0,86.0,64.0,86.0,3.75,85.0,3.75,3.75,3.75,1,54.617961625028016,22.555978296626876
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-28T21:04:00.000Z,56.0,56.0,160.0,84.0,75.0,96.0,91.0,87.0,6.0,76.0,6.0,6.0,6.0,1,42.150832219359074,34.62248402511576
sMGdHxYjhvTCGsGO6T39nPOu1Yk2,2023-08-29T09:53:00.000Z,56.0,56.0,160.0,34.0,76.0,73.0,74.0,77.0,7.0,72.0,7.0,7.0,7.0,1,37.08786867967892,8.353551221189317
